0;92
0;310
0;336
0;424
0;472
0;602
0;866
0;912
0;987
0;1037
0;1156
0;1222
0;1666
0;2090
0;2139
0;2228
1;61
1;66
1;449
1;688
1;712
1;733
1;755
1;954
1;1027
1;1112
1;1586
1;2349
2;532
2;865
2;870
2;1108
2;1113
2;1805
2;2228
3;7
3;101
3;321
3;516
3;700
3;858
3;1272
3;1365
3;1374
3;1529
3;2075
3;2107
3;2270
3;2423
4;195
4;638
4;658
4;835
4;1115
4;1132
4;1143
4;1269
4;1545
4;1834
4;1846
4;2335
4;2422
5;1163
5;1258
5;1577
5;1756
5;1952
5;2208
5;2390
6;53
6;530
6;959
6;1035
6;1422
6;1495
6;1586
6;1811
6;2084
6;2104
6;2115
6;2160
6;2404
7;210
7;457
7;492
7;495
7;1778
7;1834
7;1838
7;2165
7;2169
7;2204
7;2254
7;2259
7;2382
7;2495
8;6
8;150
8;160
8;304
8;330
8;1078
8;1176
8;1468
8;1525
8;1585
8;1862
8;1982
8;2048
8;2385
8;2465
8;2495
9;398
9;890
9;1011
9;1145
9;1507
9;1679
9;1934
9;2035
9;2067
9;2254
9;2263
10;16
10;45
10;381
10;558
10;1173
10;1212
10;1237
10;1255
10;1279
10;1292
10;1814
10;2056
10;2288
11;8
11;509
11;734
11;901
11;922
11;1126
11;1136
11;1345
11;1355
11;1422
11;1425
11;1485
11;1554
11;1660
11;1761
11;1843
11;1937
11;1952
11;1990
11;2053
11;2064
12;90
12;379
12;887
12;908
12;919
12;1009
12;1236
12;1330
12;1358
12;1376
12;1934
12;1997
12;2017
12;2149
13;55
13;150
13;209
13;500
13;579
13;766
13;849
13;1207
13;1398
13;1593
13;1643
13;1682
13;1725
13;2448
14;369
14;970
14;1550
14;2235
14;2361
14;2402
15;372
15;620
15;642
15;712
15;868
15;1042
15;1143
15;1314
15;1358
15;1463
15;1660
15;1751
15;1891
15;2010
15;2241
16;133
16;476
16;545
16;784
16;1051
16;1397
16;1536
16;1766
16;1837
16;2103
17;174
17;574
17;723
17;834
17;1524
17;1573
17;1675
17;1865
17;2295
17;2400
18;455
18;464
18;496
18;694
18;884
18;1095
18;1276
18;1316
18;1326
18;1408
18;1480
18;1595
18;2328
18;2369
19;16
19;76
19;77
19;401
19;435
19;485
19;597
19;727
19;783
19;785
19;832
19;887
19;1076
19;1132
19;1412
19;1679
19;1728
19;1866
19;2036
19;2222
19;2352
20;394
20;578
20;798
20;1247
20;1270
20;1309
20;1529
20;1664
20;1727
20;1747
20;2015
21;302
21;788
21;939
21;1075
21;1285
21;2230
21;2263
21;2335
22;1
22;85
22;439
22;570
22;608
22;1514
22;1584
22;1587
22;1867
22;2026
22;2080
22;2238
22;2282
23;21
23;357
23;470
23;548
23;658
23;702
23;730
23;953
23;1263
23;1868
23;2418
24;42
24;384
24;800
24;1340
24;1407
24;1792
24;1805
24;1931
24;1942
24;1985
24;2147
24;2176
24;2224
24;2298
24;2352
25;60
25;184
25;390
25;835
25;987
25;1105
25;1709
25;1932
25;2014
25;2034
25;2208
25;2230
26;202
26;487
26;1185
26;1601
26;1653
26;2280
27;661
27;887
27;897
27;939
27;952
27;1150
27;1200
27;1251
27;1918
27;1947
27;1966
27;2196
27;2428
28;442
28;489
28;874
28;1003
28;1370
28;1760
28;1940
28;2072
28;2080
28;2125
28;2467
29;600
29;634
29;744
29;876
29;1007
29;1061
29;1523
29;1726
29;1821
29;2107
30;251
30;332
30;513
30;527
30;542
30;1331
30;1387
30;1650
30;2241
30;2379
31;21
31;308
31;392
31;422
31;567
31;662
31;868
31;934
31;1009
31;1939
31;2168
31;2228
31;2287
32;403
32;431
32;615
32;635
32;799
32;824
32;1089
32;1300
32;1466
32;1511
32;1616
32;1719
32;2450
32;2456
33;67
33;159
33;193
33;243
33;292
33;316
33;1223
33;1468
33;1739
33;2272
33;2286
34;437
34;595
34;815
34;1132
34;1331
34;1510
34;1511
34;1969
34;2292
34;2361
34;2393
35;701
35;970
35;1368
35;1835
35;1996
35;2041
35;2265
35;2432
35;2483
36;76
36;232
36;285
36;477
36;522
36;782
36;1081
36;1087
36;1460
36;1527
36;1933
36;1973
36;2196
36;2208
36;2456
37;69
37;182
37;351
37;782
37;963
37;1019
37;1072
37;1107
37;1201
37;1267
37;1305
37;1762
37;1847
37;2073
38;637
38;652
38;708
38;1003
38;1033
38;1873
39;164
39;217
39;383
39;421
39;594
39;759
39;867
39;971
39;1058
39;1142
39;1171
39;1176
39;1515
39;1602
39;1615
39;1645
39;1739
39;1744
39;1752
39;2189
39;2424
40;141
40;566
40;580
40;589
40;849
40;903
40;1167
40;1771
40;1800
40;2014
40;2183
40;2453
40;2454
41;106
41;457
41;892
41;1212
41;1344
41;1743
41;2010
41;2192
41;2205
41;2224
41;2301
41;2362
41;2413
42;103
42;504
42;835
42;902
42;937
42;1061
42;1739
42;1767
42;1885
42;1946
42;2295
42;2441
42;2442
42;2463
43;147
43;323
43;361
43;497
43;750
43;1108
43;1207
43;1517
43;1667
43;1687
43;1772
43;1916
