0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;1
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;6
0;17
0;17
0;17
0;103
0;49
0;49
0;239
0;416
0;43
0;60
0;12
0;50
0;10
0;101
0;837
0;27
0;25
0;1483
0;266
1;2
1;1
1;1
1;1
1;0
1;0
1;10
1;24
1;24
1;700
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;1
2;8
2;8
2;8
2;8
2;8
2;17
2;17
2;25
2;25
2;25
2;25
2;28
2;28
2;28
2;28
2;54
2;54
2;54
2;54
2;11
2;11
2;11
2;43
2;43
2;24
2;24
2;24
2;209
2;204
2;243
2;79
2;3
2;332
2;101
2;101
2;6
2;6
2;40
2;2
2;613
2;669
2;145
2;770
2;425
2;349
2;23
2;49
2;1184
2;10
2;226
2;779
2;15
2;207
2;42
2;1844
2;267
2;61
2;1817
2;2204
2;550
2;2344
2;761
3;1
3;1
3;1
3;1
3;1
3;1
3;1
3;1
3;1
3;1
3;1
3;1
3;33
3;0
3;0
3;0
3;0
3;0
3;0
3;0
3;0
3;0
3;17
3;17
3;8
3;98
3;28
3;85
3;6
3;6
3;3
3;44
3;21
3;42
3;603
3;48
3;48
3;777
3;1126
3;477
3;54
3;1618
3;61
3;2375
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;1
4;3
4;3
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;0
4;6
4;6
4;6
4;31
4;31
4;44
4;17
4;17
4;26
4;26
4;26
4;4
4;4
4;4
4;24
4;24
4;24
4;128
4;194
4;246
4;346
4;101
4;101
4;119
4;119
4;119
4;415
4;390
4;154
4;54
4;54
4;54
4;272
4;272
4;782
4;515
4;145
4;145
4;8
4;8
4;118
4;13
4;13
4;1210
4;1289
4;187
4;69
4;123
4;23
4;1500
4;1595
4;56
4;164
4;1778
4;1286
4;1286
4;21
4;112
4;1460
4;108
4;48
4;2226
4;33
4;830
4;970
4;1621
4;892
5;0
5;0
5;0
5;3
5;3
5;1
5;1
5;1
5;1
5;1
5;1
5;82
5;31
5;140
5;140
5;102
5;123
5;17
5;17
5;272
5;13
5;56
5;56
5;56
5;353
5;58
5;58
5;483
5;354
5;118
5;668
5;709
5;54
5;487
5;121
5;121
5;990
5;46
5;180
5;25
5;6
5;1228
5;1503
5;2
6;1
6;1
6;1
6;1
6;1
6;1
6;1
6;1
6;1
6;0
6;0
6;0
6;0
6;0
6;0
6;0
6;0
6;0
6;0
6;0
6;11
6;118
6;42
6;21
6;21
6;49
6;13
6;205
6;194
6;459
6;4
6;4
6;4
6;25
6;570
6;145
6;145
6;145
6;81
6;670
6;73
6;354
6;884
6;607
6;17
6;239
6;893
6;56
6;1173
6;817
6;395
6;24
6;31
6;1660
6;1485
6;26
6;953
6;2283
6;695
6;1336
7;0
7;0
7;17
7;85
9;1
9;1
9;1
9;1
9;1
9;1
9;1
9;13
9;0
9;0
9;0
9;0
9;0
9;0
9;24
9;6
9;117
9;49
9;134
9;272
9;272
9;151
9;392
9;780
9;25
9;520
9;628
9;48
9;508
9;240
9;1622
9;118
9;140
9;239
10;1
10;1
10;1
10;1
10;0
10;0
10;0
10;246
10;73
10;21
10;205
10;209
10;180
10;695
10;772
10;8
11;1
11;1
11;1
11;0
11;0
12;0
12;95
12;145
12;1
12;128
13;1
13;1
13;1
13;1
13;1
13;1
13;50
13;17
13;0
13;517
13;19
13;79
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;1
14;0
14;0
14;0
14;0
14;0
14;42
14;85
14;10
14;695
14;6
14;274
14;817
14;425
14;145
14;145
14;54
14;628
14;2031
14;48
15;13
15;1
15;1
15;1838
15;947
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;1
16;6
16;11
16;28
16;21
16;17
16;17
16;48
16;782
16;895
16;0
16;0
16;0
16;0
16;0
16;1460
16;26
16;96
16;2075
16;25
16;620
16;205
16;15
18;0
18;1
19;3
19;0
19;0
19;0
19;1
19;1
19;1
19;1
19;1
19;28
19;25
19;26
19;221
19;233
19;56
19;1171
19;1759
19;54
19;613
20;1
20;1
20;1
20;21
20;60
20;619
20;1644
21;1
21;123
21;13
22;0
22;0
22;0
22;0
22;0
22;0
22;1
22;1
22;1
22;1
22;1
22;1
22;130
22;607
22;714
22;833
22;267
22;267
22;215
22;6
22;522
22;2130
22;85
23;19
23;4
23;4
23;23
23;1
23;1
23;1
23;26
23;101
23;54
23;0
23;1505
23;25
23;1841
23;1669
24;8
24;0
26;0
26;0
26;0
26;0
26;0
26;291
26;40
26;73
26;102
26;239
26;21
26;1393
26;1
26;30
27;1
27;21
28;0
28;0
28;0
28;0
28;0
28;0
28;2
28;1
28;1
28;1
28;1
28;1
28;1
28;1
28;1
28;1
28;4
28;73
28;206
28;206
28;26
28;3
28;3
28;21
28;31
28;31
28;48
28;647
28;151
28;311
28;101
28;101
28;1752
28;49
28;17
28;665
28;2362
29;1
29;0
29;0
29;0
29;0
29;119
30;1
30;1
30;1
30;1
30;6
30;6
30;24
30;950
30;545
30;0
30;159
32;1
32;1
32;0
32;167
32;42
34;1
34;1
34;1
34;1
34;1
34;0
34;0
34;0
34;8
34;3
34;390
34;123
34;123
34;613
34;416
34;520
34;1048
34;48
34;651
35;8
35;0
35;0
35;79
35;17
35;149
35;25
36;0
36;0
36;0
36;0
36;0
36;1
36;1
36;1
36;1
36;1
36;1
36;1
36;191
36;285
36;101
36;3
36;3
36;96
36;1072
36;833
36;151
36;1264
36;1460
36;10
36;48
36;221
36;6
36;1039
36;938
37;0
37;0
37;0
37;40
37;249
37;28
37;26
37;1
37;531
38;1
38;1
38;1
38;1
38;1
38;1
38;1
38;1
38;1
38;17
38;33
38;123
38;24
38;19
38;0
38;0
38;0
38;0
38;21
38;272
38;1374
38;108
38;164
38;2000
38;26
38;54
38;306
38;25
39;0
39;0
39;8
39;1089
39;3
39;1050
41;26
41;96
41;1
41;1
41;1
41;44
41;44
41;175
41;0
41;1161
41;1957
43;0
45;0
45;405
46;1
46;1
46;0
46;118
46;764
46;962
46;33
47;1
47;1
47;1
47;0
47;0
47;101
47;24
47;6
47;6
47;34
47;26
47;13
47;1916
47;1460
47;2217
48;0
48;0
48;1
48;164
49;0
49;0
49;0
49;0
49;1
49;1
49;1
49;1
49;1
49;1
49;1
49;1
49;56
49;56
49;323
49;54
49;548
49;140
49;722
49;4
49;906
49;1653
49;28
49;19
49;1813
49;13
49;633
49;101
49;2399
50;1
50;1
50;1
50;6
50;0
50;613
51;1
51;0
51;96
51;21
51;13
52;0
52;0
52;0
52;0
52;0
52;0
52;54
52;13
52;10
52;85
52;42
52;19
52;460
52;1210
52;1
52;115
52;25
52;28
52;367
52;73
53;0
53;79
53;1
53;34
53;28
53;703
53;550
53;25
53;596
53;118
53;145
53;597
53;151
55;13
55;54
55;28
55;56
55;8
56;6
56;0
57;0
57;0
57;130
57;145
58;1
58;1
58;1
58;1
58;1
58;1
58;207
58;0
58;0
58;0
58;0
58;0
58;3
58;96
58;145
58;4
58;673
58;940
58;164
58;695
58;24
58;26
58;387
58;827
58;17
58;243
58;807
59;1
59;1
59;1
59;1
59;1
59;73
59;33
59;10
59;48
59;0
59;6
59;13
59;13
59;1780
59;1404
59;2245
60;10
60;523
60;25
61;25
61;0
61;0
61;0
61;6
61;1
61;8
61;31
61;123
61;962
