0	31
0	166
0	241
0	591
0	618
0	630
0	688
1	94
1	95
1	360
1	363
1	378
1	483
1	747
1	818
2	316
2	420
2	598
2	722
2	906
3	4
3	205
3	516
3	656
3	685
3	940
3	950
3	969
4	376
4	389
4	415
4	447
4	599
4	671
4	754
4	811
4	989
4	997
5	312
5	353
5	703
6	99
6	337
6	472
6	494
6	727
6	805
6	879
7	254
7	298
7	535
7	948
8	219
8	264
8	353
8	355
8	427
8	640
9	0
9	54
9	142
9	186
9	454
9	648
9	742
10	497
10	874
10	945
11	41
11	127
11	182
11	327
11	816
11	973
12	106
12	178
12	434
12	646
13	252
13	365
13	660
15	67
15	707
15	931
16	177
16	430
16	559
16	568
17	0
17	24
17	180
17	240
17	286
17	701
17	862
17	993
18	116
18	205
18	393
18	559
18	693
18	778
18	785
19	130
19	239
19	531
19	636
19	722
19	744
19	981
20	3
20	11
20	172
20	178
20	526
20	580
20	631
20	672
20	872
21	227
21	232
21	965
22	58
22	541
22	637
22	640
22	970
23	135
23	166
23	310
23	325
23	456
23	516
23	886
24	63
24	136
24	433
24	572
24	908
24	952
25	536
25	611
25	716
25	893
26	21
26	622
26	819
26	913
27	360
27	774
27	857
27	954
28	42
28	46
28	279
28	412
28	604
28	699
29	137
29	268
29	356
29	382
29	472
29	770
30	555
30	704
30	710
30	871
30	881
31	67
31	215
31	605
31	677
31	751
31	795
31	796
31	945
32	498
32	589
32	892
33	100
33	454
34	75
34	199
34	871
35	173
35	192
35	443
35	763
35	784
35	902
35	914
36	27
36	31
36	112
36	353
36	591
36	780
36	801
36	844
37	396
38	243
38	262
38	607
38	749
39	112
40	236
40	598
40	707
40	955
40	980
41	453
41	844
42	148
42	186
42	516
42	860
43	49
43	136
43	348
43	407
43	410
43	515
43	783
44	73
44	264
44	478
44	649
45	112
45	482
45	631
45	711
45	980
46	24
46	172
46	450
46	484
46	600
46	700
46	993
47	289
47	391
47	436
47	948
48	23
48	206
48	227
48	236
48	303
48	877
49	77
49	84
49	722
49	963
50	191
50	532
51	476
51	806
51	841
51	860
52	440
52	686
52	722
52	940
53	315
53	318
53	493
53	577
53	720
53	727
53	824
54	63
54	205
54	430
54	623
54	703
55	225
55	523
55	704
55	769
56	304
56	481
56	591
56	649
56	952
57	534
57	548
57	633
57	850
58	410
59	24
59	92
59	413
59	459
59	791
60	44
60	216
60	255
60	308
60	423
60	681
60	804
60	814
60	987
61	298
61	322
61	368
61	442
61	552
61	623
61	977
62	98
62	457
62	706
63	25
63	34
63	111
63	186
63	725
63	885
64	213
64	573
64	829
64	924
64	929
65	128
65	287
65	811
65	922
66	165
66	309
66	635
67	101
67	119
67	349
67	601
67	642
67	711
67	939
68	5
68	231
68	457
68	706
68	783
68	836
68	994
69	50
69	235
69	456
69	927
69	947
70	8
70	334
70	351
70	411
70	775
70	783
71	84
71	249
71	266
71	325
71	327
71	438
71	708
71	832
71	925
72	29
72	163
72	373
73	43
73	231
73	272
73	489
73	597
73	723
73	931
73	989
74	370
74	523
74	876
75	29
75	77
75	222
75	301
75	485
75	494
75	748
75	801
75	938
76	414
76	938
77	216
77	295
77	416
77	558
77	610
78	33
78	154
78	183
78	225
78	243
78	287
78	475
78	995
79	265
79	356
79	607
79	726
79	779
79	801
79	958
80	22
80	196
80	497
80	507
80	589
80	867
80	890
81	207
81	380
82	81
82	142
82	202
82	588
82	688
82	693
83	500
83	666
84	67
84	165
84	419
84	424
84	888
85	86
85	422
85	730
85	804
85	869
86	29
86	136
86	283
86	545
86	745
86	849
87	481
88	143
88	331
88	447
88	637
89	150
89	374
89	381
89	645
89	786
90	157
90	910
91	50
91	72
91	230
92	61
92	128
92	526
92	671
92	737
93	91
93	230
93	347
93	421
93	452
93	462
93	604
93	836
94	123
94	202
94	237
94	554
94	950
94	955
94	976
94	985
95	872
96	121
96	314
96	496
96	616
96	631
97	40
97	188
97	311
97	590
97	597
98	181
98	531
98	557
98	841
99	152
99	377
99	398
99	533
99	639
99	674
99	732
99	764
99	821
99	864
100	14
100	549
100	743
100	853
100	888
101	560
101	785
101	801
102	104
102	105
102	200
102	221
102	735
103	139
103	254
103	348
103	470
103	986
104	372
104	443
104	496
104	498
104	564
104	936
104	948
104	996
105	18
105	122
105	427
105	519
106	229
106	293
106	295
106	398
106	513
107	162
107	313
107	923
108	22
108	97
108	415
108	449
108	474
108	536
108	655
108	666
108	988
108	995
109	88
109	111
109	213
109	758
109	936
109	941
109	956
110	126
110	330
110	485
110	584
110	630
110	679
110	704
111	209
111	758
112	269
112	413
112	717
113	233
113	247
113	378
113	617
113	765
114	144
114	145
114	345
114	534
114	627
114	755
114	855
114	962
115	217
115	314
115	872
116	51
116	283
116	320
116	439
116	467
116	630
117	118
117	660
117	674
118	153
118	155
118	240
118	532
119	23
119	350
119	606
119	729
119	827
119	851
119	906
120	57
120	202
120	383
120	488
120	568
120	684
120	758
120	778
120	842
120	949
121	10
121	82
121	136
121	141
121	499
121	692
121	713
121	858
121	913
122	127
122	237
122	537
122	573
122	714
122	732
123	387
123	797
123	938
124	29
124	266
124	520
124	558
124	808
124	885
124	984
125	226
125	270
125	745
125	921
125	925
126	105
126	117
126	255
126	356
126	821
127	21
127	473
127	679
127	817
127	918
127	937
128	143
128	196
128	263
128	277
128	644
128	794
129	257
129	922
130	191
130	498
130	520
130	631
131	343
131	349
131	791
132	9
132	128
132	360
132	632
132	665
133	78
133	433
133	581
133	779
133	879
133	959
134	178
134	248
134	317
134	683
134	787
135	40
135	342
135	536
135	694
135	771
135	884
136	121
136	396
136	561
136	625
136	932
137	36
137	51
137	97
137	396
137	791
138	592
138	818
139	68
140	171
140	683
141	42
141	109
141	218
141	291
141	346
141	553
141	886
142	277
142	491
142	613
142	644
142	710
142	939
143	131
143	471
143	791
143	932
144	109
144	224
144	261
144	367
144	491
144	510
144	745
144	783
144	892
144	922
144	982
144	999
145	290
145	444
147	294
147	675
147	851
147	898
148	113
149	251
149	689
149	794
149	873
149	958
150	213
150	415
150	546
150	639
150	819
150	932
150	972
151	27
151	113
151	286
151	312
151	597
151	721
151	808
151	948
152	65
152	982
153	217
153	261
153	627
155	256
155	441
156	170
156	205
156	484
156	530
156	590
156	655
156	941
156	953
156	996
157	296
157	526
157	741
157	919
158	12
158	22
158	339
158	466
158	717
159	612
159	835
159	850
160	251
160	266
160	306
160	397
160	482
160	517
160	596
160	968
161	128
161	190
161	207
161	244
161	312
161	504
161	512
161	600
161	875
161	894
161	934
162	644
163	11
163	166
163	313
163	365
163	371
164	11
164	130
164	260
164	362
164	376
164	641
164	895
165	663
165	715
165	758
165	923
165	927
166	145
166	202
166	230
166	395
166	706
166	725
167	933
167	972
168	768
168	928
169	93
169	289
169	307
169	673
170	27
170	407
170	496
170	601
170	823
170	877
170	951
171	51
171	192
171	270
171	473
171	658
171	736
171	775
171	830
172	471
173	66
173	149
173	235
173	426
173	519
173	731
173	785
173	818
173	971
174	64
174	510
174	706
174	828
175	155
175	167
175	461
175	651
175	788
175	831
175	899
175	957
175	989
176	31
176	191
176	884
177	75
177	192
177	875
177	947
178	117
178	168
178	205
178	210
178	616
178	774
178	800
179	44
179	528
179	768
179	962
180	29
180	182
180	383
180	624
180	825
181	19
181	49
181	474
182	325
182	340
182	382
182	905
183	20
183	253
183	607
183	816
183	827
184	8
184	111
184	126
184	332
184	508
184	638
184	878
184	900
185	85
185	240
185	592
185	745
185	766
185	978
186	46
186	123
186	140
186	566
186	672
186	938
186	950
186	997
187	101
187	199
187	589
187	727
188	14
188	46
188	768
188	857
188	986
189	380
189	746
190	98
190	573
191	22
191	133
191	354
191	685
191	794
192	76
192	331
192	720
193	223
193	273
194	246
194	304
194	496
194	717
194	834
194	850
194	895
194	915
195	112
195	336
195	753
195	932
196	559
197	56
197	253
197	520
197	611
197	811
198	821
198	960
199	278
199	438
199	751
200	79
200	276
200	368
200	410
200	438
201	563
202	180
202	367
202	675
202	736
202	775
202	776
202	956
202	976
203	46
203	96
203	113
203	200
203	412
203	475
203	601
203	887
203	932
204	148
204	343
204	371
204	639
204	952
204	994
205	8
205	961
206	19
206	205
206	598
206	634
206	660
207	140
207	505
207	736
207	819
207	943
207	999
208	149
208	438
208	469
208	585
208	884
209	42
209	102
209	184
209	189
209	249
209	266
209	433
209	534
209	711
210	103
210	376
210	510
210	540
210	925
210	926
210	931
211	470
211	784
211	817
211	952
211	992
212	330
212	492
212	527
212	947
213	683
213	781
214	204
214	349
214	481
214	523
214	931
215	68
215	329
215	667
215	782
215	876
216	17
216	366
216	368
216	613
216	738
216	739
216	905
216	912
216	952
216	994
217	549
217	576
217	955
218	249
218	342
218	676
218	802
218	849
218	924
218	940
219	801
219	957
220	316
220	434
220	446
220	653
220	761
220	798
220	861
221	346
221	433
221	528
221	556
221	966
222	901
223	64
223	579
223	767
224	20
224	183
224	196
224	292
224	536
224	746
224	808
225	132
225	491
225	771
226	228
226	428
226	455
226	548
226	592
226	912
226	972
227	338
227	606
227	737
227	891
228	243
228	363
228	368
228	390
228	527
228	745
229	46
229	141
229	152
229	487
229	553
229	928
229	934
230	82
230	131
230	214
230	302
230	604
231	288
231	455
231	464
231	534
231	576
232	81
232	124
232	195
232	430
232	733
232	974
233	125
233	243
233	337
233	379
233	429
233	441
233	821
233	935
234	79
234	108
234	141
234	322
234	597
234	970
235	114
235	390
235	560
235	642
236	82
236	231
236	310
236	465
237	272
237	381
237	743
238	162
238	211
238	561
238	679
238	956
239	217
239	264
239	339
239	359
239	426
239	640
239	652
239	714
240	310
240	424
240	573
240	633
241	352
241	394
241	631
241	815
241	823
242	202
242	335
242	534
243	61
243	219
243	398
243	803
244	245
244	870
245	277
245	373
245	767
245	964
246	126
246	396
246	527
246	908
247	132
247	312
247	419
248	206
248	226
248	259
248	423
248	701
248	799
248	861
249	121
249	198
249	413
250	613
251	220
251	228
251	319
251	336
251	351
251	355
251	427
251	557
251	663
251	982
252	112
252	291
252	310
252	660
252	915
253	53
253	94
253	163
253	449
253	454
253	519
253	583
253	748
253	885
254	19
254	55
254	252
254	274
254	346
254	522
254	937
254	984
255	204
255	232
255	281
255	383
255	391
255	646
255	860
255	972
256	107
256	406
256	753
256	886
257	366
257	580
257	968
258	91
258	207
258	360
258	472
258	522
259	8
259	181
259	624
259	780
260	314
260	342
260	418
260	823
261	22
261	414
262	19
262	186
262	583
262	618
262	620
262	666
263	758
264	53
264	258
264	269
264	647
265	12
265	26
265	152
265	240
265	362
265	697
265	706
266	24
266	202
266	318
266	474
267	274
267	425
267	728
267	738
267	949
268	55
268	121
268	513
268	998
269	295
269	334
269	350
269	442
269	483
269	730
269	751
270	19
270	363
270	381
270	609
270	783
270	852
271	160
271	513
271	721
271	778
271	958
272	66
272	87
272	170
273	104
273	721
273	875
274	607
274	686
274	748
275	66
275	103
275	607
276	440
276	817
276	889
277	186
277	291
277	470
277	526
277	716
277	781
277	793
278	77
278	109
278	386
278	455
278	487
278	750
279	39
279	81
279	221
279	223
279	277
279	281
279	400
279	677
280	418
280	756
281	120
281	250
281	469
281	521
281	734
281	817
281	942
281	944
282	116
282	327
282	332
282	744
282	841
283	264
283	483
283	891
284	188
284	650
285	252
285	343
285	507
285	554
285	790
285	921
285	952
286	52
286	152
286	387
286	659
286	731
287	6
287	56
287	241
287	267
287	437
287	808
288	137
288	216
288	267
288	431
288	461
288	474
288	494
288	798
288	987
289	90
289	630
289	921
290	701
290	718
290	756
290	915
291	267
291	335
291	846
291	900
292	125
292	254
292	378
292	455
292	491
292	608
292	691
293	57
293	195
293	396
293	501
293	691
294	11
294	135
294	182
294	368
294	434
294	574
294	621
294	664
294	901
295	782
295	803
295	809
295	941
296	198
296	623
297	255
297	299
297	532
297	668
297	688
297	691
297	839
298	55
298	114
298	266
298	627
298	804
298	866
299	14
299	64
299	166
299	275
299	364
299	609
299	955
299	962
299	991
299	999
300	144
300	174
300	279
300	358
300	410
300	456
300	776
300	853
301	201
301	440
301	443
301	522
301	667
302	314
302	383
302	465
302	530
302	558
302	621
302	857
302	978
303	196
303	210
303	307
303	639
303	904
303	921
304	283
304	347
304	437
304	541
304	647
304	775
304	962
305	19
305	21
305	361
305	534
305	605
305	608
305	663
305	669
306	87
306	133
306	524
306	975
307	78
307	223
307	981
308	25
308	35
308	102
