0	1
0	1
0	1
0	1
0	1
0	1
0	2
0	2
0	2
0	2
0	0
0	394
0	398
0	267
0	145
0	52
0	582
0	383
0	37
1	2
1	138
1	264
1	264
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	447
1	496
1	276
1	1130
1	274
2	0
2	0
2	0
2	0
2	0
2	0
2	0
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	2
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	4
2	41
2	20
2	87
2	87
2	74
2	74
2	74
2	174
2	185
2	196
2	196
2	22
2	22
2	220
2	77
2	93
2	40
2	24
2	24
2	24
2	274
2	92
2	162
2	297
2	212
2	212
2	212
2	212
2	6
2	6
2	303
2	264
2	264
2	264
2	45
2	47
2	418
2	455
2	462
2	465
2	343
2	469
2	59
2	59
2	59
2	53
2	53
2	565
2	568
2	574
2	189
2	189
2	124
2	156
2	383
2	621
2	60
2	775
2	628
2	549
2	37
2	913
2	477
2	756
2	226
2	226
2	233
2	582
2	1034
2	1034
2	207
2	52
2	1385
2	320
2	938
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	1
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	2
3	0
3	0
3	0
3	24
3	24
3	7
3	13
3	13
3	81
3	113
3	30
3	290
3	297
3	324
3	4
3	436
3	412
3	174
3	174
3	226
3	6
3	6
3	41
3	41
3	517
3	37
3	582
3	25
3	343
3	398
3	716
3	155
3	22
3	238
3	1176
3	264
3	1439
4	1
4	1
4	37
5	1
5	1
5	276
5	7
5	952
5	1140
5	2
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	1
6	30
6	46
6	46
6	24
6	2
6	2
6	2
6	2
6	2
6	2
6	2
6	2
6	20
6	0
6	0
6	77
6	179
6	212
6	74
6	999
6	1172
6	53
7	2
7	2
7	2
7	42
7	45
7	326
7	93
7	1
7	1
8	2
8	2
8	2
8	2
8	2
8	2
8	2
8	1
8	1
8	1
8	1
8	1
8	1
8	1
8	74
8	53
9	1
9	1
9	0
9	92
9	544
9	224
9	148
10	1
11	1
11	298
11	422
12	1
12	1
12	456
13	1
13	1
13	1
13	1
13	1
13	1
13	1
13	1
13	1
13	1
13	1
13	1
13	1
13	1
13	1
13	1
13	1
13	1
13	2
13	2
13	2
13	2
13	2
13	179
13	276
13	264
13	24
13	245
13	0
13	212
13	212
13	752
13	424
13	94
13	961
13	974
13	974
13	16
13	4
13	194
13	145
13	731
14	1
14	1
14	1
14	1
14	1
14	1
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	4
14	212
14	212
14	222
14	549
14	59
14	59
14	667
14	381
14	769
14	174
14	7
15	2
15	2
15	2
15	2
15	2
15	1
15	1
15	1
15	1
15	59
15	59
15	92
15	204
16	2
16	421
16	455
17	1
17	1
18	1
18	1
18	1
18	1
18	2
18	2
18	2
18	34
18	274
18	45
18	226
19	1
19	1
19	1
19	1
19	1
19	2
19	145
19	7
19	7
19	92
20	2
20	1
20	24
20	81
21	2
21	2
21	0
21	0
21	383
21	1
21	7
21	239
21	59
21	124
22	0
22	2
22	2
22	2
22	2
22	1
22	1
22	1
22	1
22	1
22	1
22	37
22	316
23	17
23	1
23	1
23	2
23	2
24	1
24	1
24	59
24	47
24	2
24	2
24	4
24	324
24	30
24	113
25	2
25	2
25	1
25	1
25	479
25	0
25	865
26	2
26	2
26	2
26	74
26	1
26	1
26	1
26	17
26	59
26	60
27	2
27	2
27	2
27	52
27	621
27	1
27	1
27	46
27	1192
27	40
27	59
28	1
28	1
28	4
28	59
29	1
29	41
29	196
30	2
30	2
30	2
30	155
31	1
31	1
31	1
31	1
31	1
31	1
31	1
31	1
31	1
31	2
31	2
31	7
31	212
31	1099
31	889
31	131
32	2
32	1
32	1
32	4
32	124
32	872
33	1
33	1
33	1
33	1
33	1
33	1
33	1
33	1
33	1
33	1
33	1
33	2
33	2
33	2
33	2
33	228
33	46
33	185
33	526
33	628
33	1065
33	608
33	7
33	0
34	2
34	22
34	1
35	6
35	1
35	4
36	1
37	2
37	1
37	1
38	2
38	1
38	1
39	1
39	1
39	1
40	2
40	2
40	2
42	2
42	52
42	1
42	1
42	1
42	24
42	59
43	2
43	2
43	2
43	2
43	1
43	1
43	1
43	1
43	1
43	1
43	0
43	92
43	302
43	452
43	37
43	1065
44	2
44	2
44	2
44	2
44	10
44	37
44	148
44	148
44	1
44	1
44	1
44	285
44	0
44	46
44	621
44	619
45	2
45	2
45	37
45	1
45	1
45	38
47	1
47	1
47	1
47	1
47	1
47	1
47	59
47	2
47	2
47	2
47	2
47	138
47	24
48	1
48	1
48	1
48	1
48	2
48	2
48	2
48	0
48	46
48	212
49	1
49	1
49	1
49	2
49	2
49	540
49	0
49	148
50	1
50	1
50	145
51	1
51	608
51	316
52	1
52	1
52	212
52	258
52	2
52	2
52	2
52	220
52	24
52	369
53	0
53	2
53	1
53	1
53	747
54	1
54	1
54	1
54	1
54	1
54	1
54	1
54	1
54	1
54	2
54	2
54	2
54	2
54	2
54	59
54	113
54	315
54	0
54	586
54	1267
55	1
55	1
55	1
55	1
55	1
55	1
55	1
55	1
55	2
55	59
55	263
55	156
55	523
55	303
55	1195
56	2
57	1
57	1
57	1
57	1
57	1
57	1
57	1
57	1
57	1
57	1
57	1
57	1
57	2
57	2
57	0
57	53
57	222
57	320
57	568
57	254
58	1
60	2
60	276
60	196
60	663
60	1
61	1
61	1
61	1
61	1
61	324
62	1
62	1
62	150
62	2
62	2
62	212
62	1038
63	1
64	0
64	4
64	315
64	264
65	2
65	1
66	1
66	1
66	41
66	24
67	2
67	2
67	2
67	2
67	59
67	628
67	1
67	162
67	37
68	2
69	2
70	2
71	34
71	174
71	1
72	2
72	219
72	100
72	0
72	0
72	1
72	59
73	0
73	2
73	2
73	2
73	1
73	1
73	1
73	1
73	1
73	1
73	7
73	6
73	37
73	189
73	179
74	0
74	1
74	1
74	71
75	53
75	0
75	1
75	1
75	263
75	2
75	2
75	4
75	1036
75	6
76	0
76	0
76	2
76	2
76	2
76	2
76	2
76	2
76	1
76	1
76	1
76	1
76	1
76	1
76	1
76	1
76	258
76	635
76	212
76	244
77	1
77	1
77	2
77	2
78	2
78	1
78	1
78	59
79	2
79	2
79	24
79	7
79	22
80	2
80	2
80	1
82	1
82	2
83	2
84	2
84	1
84	1
84	915
84	87
84	47
84	554
85	59
86	2
86	59
86	40
86	1
86	1
86	542
86	24
88	1
88	1
88	1
89	4
89	2
89	2
89	1
89	1
89	1
89	124
89	816
90	2
90	189
91	1
91	20
92	1
92	1
92	128
92	220
92	2
92	156
93	1
