0;529
0;1084
0;1255
0;1265
0;1804
0;2168
0;2330
0;2936
1;225
1;250
1;315
1;379
1;580
1;595
1;620
1;675
1;757
1;832
1;911
1;1934
1;2161
1;2223
1;2292
1;2324
1;2403
1;2519
1;2766
1;2892
2;144
2;371
2;678
2;967
2;2025
2;2099
2;2162
2;2228
2;2519
3;255
3;435
3;442
3;515
3;532
3;876
3;1003
3;1374
3;1791
3;1998
3;2028
3;2118
3;2310
3;2447
3;2817
4;262
4;406
4;446
4;510
4;2281
4;2374
4;2506
4;2806
4;2855
4;2937
5;4
5;368
5;545
5;756
5;764
5;855
5;1035
5;1181
5;1247
5;1323
5;1750
5;1833
5;1841
5;1873
5;1949
5;2145
5;2200
5;2253
5;2378
5;2503
5;2686
5;2739
6;145
6;362
6;614
6;742
6;838
6;983
6;1103
6;1162
6;1577
6;1722
6;1744
6;1977
6;2143
6;2230
6;2367
6;2534
6;2811
7;314
7;419
7;840
7;904
7;1380
7;1667
7;1976
7;2027
7;2335
7;2398
7;2528
7;2928
8;153
8;475
8;702
8;716
8;734
8;1417
8;1482
8;1486
8;1615
8;1888
8;2201
8;2286
8;2335
8;2445
9;604
9;854
9;1158
9;1252
9;1715
9;1740
9;1742
9;1960
9;2454
9;2649
9;2847
9;2913
9;2962
9;2990
10;505
10;675
10;846
10;923
10;1360
10;2277
10;2504
10;2763
10;2822
10;2918
11;245
11;253
11;314
11;531
11;614
11;794
11;1423
11;1748
11;2150
11;2153
11;2280
11;2383
11;2411
11;2589
11;2724
11;2778
11;2886
11;2898
12;64
12;109
12;184
12;218
12;252
12;295
12;417
12;420
12;599
12;611
12;715
12;1140
12;1464
12;1797
12;2168
12;2466
12;2797
13;134
13;540
13;600
13;768
13;792
13;867
13;1342
13;1634
13;1767
13;1933
13;2334
13;2396
13;2470
13;2534
13;2742
14;211
14;348
14;762
14;806
14;1119
14;1362
14;1471
14;1611
14;1675
14;1803
14;2303
14;2466
14;2727
15;38
15;183
15;353
15;394
15;665
15;854
15;1087
15;1700
15;1936
15;2025
15;2317
15;2360
15;2551
15;2635
16;108
16;293
16;511
16;618
16;669
16;954
16;1260
16;1263
16;1504
16;1681
16;1692
16;2136
16;2278
16;2470
16;2509
16;2933
17;84
17;125
17;400
17;429
17;431
17;437
17;455
17;477
17;623
17;952
17;1202
17;1392
17;1632
17;1948
17;1978
17;2287
17;2732
17;2845
18;423
18;797
18;1302
18;1496
18;1526
18;1716
18;1792
18;1928
18;2127
18;2142
18;2419
18;2457
18;2577
18;2597
18;2640
18;2789
18;2898
19;267
19;403
19;727
19;911
19;1023
19;1101
19;1286
19;1506
19;1643
19;1708
19;1752
19;2177
19;2251
19;2810
20;53
20;109
20;205
20;210
20;281
20;337
20;534
20;717
20;813
20;1283
20;1559
20;1700
20;1779
20;2500
20;2521
20;2559
20;2610
20;2744
20;2974
21;141
21;777
21;1394
21;1640
21;1685
21;2068
21;2140
21;2159
21;2814
21;2947
22;25
22;838
22;884
22;1020
22;1188
22;1368
22;1383
22;1447
22;1765
